Time [s]	Epidermis	Dermis	Fat
86.84	301.91	304.97	310.15
86.94	301.91	304.96	310.15
87.04	301.9	304.96	310.15
87.14	301.89	304.95	310.15
87.24	301.89	304.94	310.15
87.34	301.88	304.94	310.15
87.44	301.87	304.93	310.15
87.54	301.87	304.92	310.15
87.64	301.86	304.92	310.15
87.74	301.85	304.91	310.15
87.84	301.85	304.91	310.15
87.94	301.84	304.9	310.15
88.04	301.83	304.89	310.15
88.14	301.83	304.89	310.15
88.24	301.82	304.88	310.15
88.34	301.82	304.87	310.15
88.44	301.81	304.87	310.15
88.54	301.8	304.86	310.15
88.64	301.8	304.86	310.15
88.74	301.79	304.85	310.15
88.84	301.78	304.84	310.15
88.94	301.78	304.84	310.15
89.04	301.77	304.83	310.15
89.14	301.76	304.82	310.15
89.24	301.76	304.82	310.15
89.34	301.75	304.81	310.15
89.44	301.74	304.81	310.15
89.54	301.74	304.8	310.15
89.64	301.73	304.79	310.15
89.74	301.73	304.79	310.15
89.84	301.72	304.78	310.15
89.94	301.71	304.77	310.15
90.04	301.71	304.77	310.15
90.14	301.7	304.76	310.15
90.24	301.69	304.76	310.15
90.34	301.69	304.75	310.15
90.44	301.68	304.74	310.15
90.54	301.67	304.74	310.15
90.64	301.67	304.73	310.15
90.74	301.66	304.72	310.15
90.84	301.66	304.72	310.15
90.94	301.65	304.71	310.15
91.04	301.64	304.71	310.15
91.14	301.64	304.7	310.15
91.24	301.63	304.69	310.15
91.34	301.62	304.69	310.15
91.44	301.62	304.68	310.15
91.54	301.61	304.68	310.15
91.64	301.61	304.67	310.15
91.74	301.6	304.66	310.15
91.84	301.59	304.66	310.15
91.94	301.59	304.65	310.15
92.04	301.58	304.64	310.15
92.14	301.57	304.64	310.15
92.24	301.57	304.63	310.15
92.34	301.56	304.63	310.15
92.44	301.56	304.62	310.15
92.54	301.55	304.61	310.15
92.64	301.54	304.61	310.15
92.74	301.54	304.6	310.15
92.84	301.53	304.6	310.15
92.94	301.52	304.59	310.15
93.04	301.52	304.58	310.15
93.14	301.51	304.58	310.15
93.24	301.51	304.57	310.15
93.34	301.5	304.56	310.15
93.44	301.49	304.56	310.15
93.54	301.49	304.55	310.15
93.64	301.48	304.55	310.15
93.74	301.47	304.54	310.15
93.84	301.47	304.53	310.15
93.94	301.46	304.53	310.15
94.04	301.46	304.52	310.15
94.14	301.45	304.52	310.15
94.24	301.44	304.51	310.15
94.34	301.44	304.5	310.15
94.44	301.43	304.5	310.15
94.54	301.42	304.49	310.15
94.64	301.42	304.49	310.15
94.74	301.41	304.48	310.15
94.84	301.41	304.47	310.15
94.94	301.4	304.47	310.15
95.04	301.39	304.46	310.15
95.14	301.39	304.46	310.15
95.24	301.38	304.45	310.15
95.34	301.38	304.44	310.15
95.44	301.37	304.44	310.15
95.54	301.36	304.43	310.15
95.64	301.36	304.42	310.15
95.74	301.35	304.42	310.15
95.84	301.34	304.41	310.15
95.94	301.34	304.41	310.15
96.04	301.33	304.4	310.15
96.14	301.33	304.39	310.15
96.24	301.32	304.39	310.15
96.34	301.31	304.38	310.15
96.44	301.31	304.38	310.15
96.54	301.3	304.37	310.15
96.64	301.3	304.36	310.15
96.74	301.29	304.36	310.15
96.84	301.28	304.35	310.15
96.94	301.28	304.35	310.15
97.04	301.27	304.34	310.15
97.14	301.27	304.33	310.15
97.24	301.26	304.33	310.15
97.34	301.25	304.32	310.15
97.44	301.25	304.32	310.15
97.54	301.24	304.31	310.15
97.64	301.23	304.3	310.15
97.74	301.23	304.3	310.15
97.84	301.22	304.29	310.15
97.94	301.22	304.29	310.15
98.04	301.21	304.28	310.15
98.14	301.2	304.28	310.15
98.24	301.2	304.27	310.15
98.34	301.19	304.26	310.15
98.44	301.19	304.26	310.15
98.54	301.18	304.25	310.15
98.64	301.17	304.25	310.15
98.74	301.17	304.24	310.15
98.84	301.16	304.23	310.15
98.94	301.16	304.23	310.15
99.04	301.15	304.22	310.15
99.14	301.14	304.22	310.15
99.24	301.14	304.21	310.15
99.34	301.13	304.2	310.15
99.44	301.13	304.2	310.15
99.54	301.12	304.19	310.15
99.64	301.11	304.19	310.15
99.74	301.11	304.18	310.15
99.84	301.1	304.17	310.15
99.94	301.1	304.17	310.15
100.04	301.09	304.16	310.15
100.14	301.08	304.16	310.15
100.24	301.08	304.15	310.15
100.34	301.07	304.14	310.15
100.44	301.07	304.14	310.15
100.54	301.06	304.13	310.15
100.64	301.05	304.13	310.15
100.74	301.05	304.12	310.15
100.84	301.04	304.12	310.15
100.94	301.04	304.11	310.15
101.04	301.03	304.1	310.15
101.14	301.02	304.1	310.15
101.24	301.02	304.09	310.15
101.34	301.01	304.09	310.15
101.44	301.01	304.08	310.15
101.54	301	304.07	310.15
101.64	300.99	304.07	310.15
101.74	300.99	304.06	310.15
101.84	300.98	304.06	310.15
101.94	300.98	304.05	310.15
102.04	300.97	304.04	310.15
102.14	300.97	304.04	310.15
102.24	300.96	304.03	310.15
102.34	300.95	304.03	310.15
102.44	300.95	304.02	310.15
102.54	300.94	304.02	310.15
102.64	300.94	304.01	310.15
102.74	300.93	304	310.15
102.84	300.92	304	310.15
102.94	300.92	303.99	310.15
103.04	300.91	303.99	310.15
103.14	300.91	303.98	310.15
103.24	300.9	303.97	310.15
103.34	300.89	303.97	310.15
103.44	300.89	303.96	310.15
103.54	300.88	303.96	310.15
103.64	300.88	303.95	310.15
103.74	300.87	303.95	310.15
103.84	300.87	303.94	310.15
103.94	300.86	303.93	310.15
104.04	300.85	303.93	310.15
104.14	300.85	303.92	310.15
104.24	300.84	303.92	310.15
104.34	300.84	303.91	310.15
104.44	300.83	303.91	310.15
104.54	300.82	303.9	310.15
104.64	300.82	303.89	310.15
104.74	300.81	303.89	310.15
104.84	300.81	303.88	310.15
104.94	300.8	303.88	310.15
105.04	300.8	303.87	310.15
105.14	300.79	303.86	310.15
105.24	300.78	303.86	310.15
105.34	300.78	303.85	310.15
105.44	300.77	303.85	310.15
105.54	300.77	303.84	310.15
105.64	300.76	303.84	310.15
105.74	300.75	303.83	310.15
105.84	300.75	303.82	310.15
105.94	300.74	303.82	310.15
106.04	300.74	303.81	310.15
106.14	300.73	303.81	310.15
106.24	300.73	303.8	310.15
106.34	300.72	303.8	310.15
106.44	300.71	303.79	310.15
106.54	300.71	303.78	310.15
106.64	300.7	303.78	310.15
106.74	300.7	303.77	310.15
106.84	300.69	303.77	310.15
106.94	300.69	303.76	310.15
107.04	300.68	303.76	310.15
107.14	300.67	303.75	310.15
107.24	300.67	303.74	310.15
107.34	300.66	303.74	310.15
107.44	300.66	303.73	310.15
107.54	300.65	303.73	310.15
107.64	300.65	303.72	310.15
107.74	300.64	303.72	310.15
107.84	300.63	303.71	310.15
107.94	300.63	303.7	310.15
108.04	300.62	303.7	310.15
108.14	300.62	303.69	310.15
108.24	300.61	303.69	310.15
108.34	300.61	303.68	310.15
108.44	300.6	303.68	310.15
108.54	300.59	303.67	310.15
108.64	300.59	303.67	310.15
108.74	300.58	303.66	310.15
108.84	300.58	303.65	310.15
108.94	300.57	303.65	310.15
109.04	300.57	303.64	310.15
109.14	300.56	303.64	310.15
109.24	300.55	303.63	310.15
109.34	300.55	303.63	310.15
109.44	300.54	303.62	310.15
109.54	300.54	303.61	310.15
109.64	300.53	303.61	310.15
109.74	300.53	303.6	310.15
109.84	300.52	303.6	310.15
109.94	300.51	303.59	310.15
110.04	300.51	303.59	310.15
110.14	300.5	303.58	310.15
110.24	300.5	303.57	310.15
110.34	300.49	303.57	310.15
110.44	300.49	303.56	310.15
110.54	300.48	303.56	310.15
110.64	300.48	303.55	310.15
110.74	300.47	303.55	310.15
110.84	300.46	303.54	310.15
110.94	300.46	303.54	310.15
111.04	300.45	303.53	310.15
111.14	300.45	303.52	310.15
111.24	300.44	303.52	310.15
111.34	300.44	303.51	310.15
111.44	300.43	303.51	310.15
111.54	300.42	303.5	310.15
111.64	300.42	303.5	310.15
111.74	300.41	303.49	310.15
111.84	300.41	303.49	310.15
111.94	300.4	303.48	310.15
112.04	300.4	303.47	310.15
112.14	300.39	303.47	310.15
112.24	300.39	303.46	310.15
112.34	300.38	303.46	310.15
112.44	300.37	303.45	310.15
112.54	300.37	303.45	310.15
112.64	300.36	303.44	310.15
112.74	300.36	303.44	310.15
112.84	300.35	303.43	310.15
112.94	300.35	303.42	310.15
113.04	300.34	303.42	310.15
113.14	300.34	303.41	310.15
113.24	300.33	303.41	310.15
113.34	300.32	303.4	310.15
113.44	300.32	303.4	310.15
113.54	300.31	303.39	310.15
113.64	300.31	303.39	310.15
113.74	300.3	303.38	310.15
113.84	300.3	303.37	310.15
113.94	300.29	303.37	310.15
114.04	300.29	303.36	310.15
114.14	300.28	303.36	310.15
114.24	300.27	303.35	310.15
114.34	300.27	303.35	310.15
114.44	300.26	303.34	310.15
114.54	300.26	303.34	310.15
114.64	300.25	303.33	310.15
114.74	300.25	303.33	310.15
114.84	300.24	303.32	310.15
114.94	300.24	303.31	310.15
115.04	300.23	303.31	310.15
115.14	300.23	303.3	310.15
115.24	300.22	303.3	310.15
115.34	300.21	303.29	310.15
115.44	300.21	303.29	310.15
115.54	300.2	303.28	310.15
115.64	300.2	303.28	310.15
115.74	300.19	303.27	310.15
115.84	300.19	303.26	310.15
115.94	300.18	303.26	310.15
116.04	300.18	303.25	310.15
116.14	300.17	303.25	310.15
116.24	300.17	303.24	310.15
116.34	300.16	303.24	310.15
116.44	300.15	303.23	310.15
116.54	300.15	303.23	310.15
116.64	300.14	303.22	310.15
116.74	300.14	303.22	310.15
116.84	300.13	303.21	310.15
116.94	300.13	303.2	310.15
117.04	300.12	303.2	310.15
117.14	300.12	303.19	310.15
117.24	300.11	303.19	310.15
117.34	300.11	303.18	310.15
117.44	300.1	303.18	310.15
117.54	300.09	303.17	310.15
117.64	300.09	303.17	310.15
117.74	300.08	303.16	310.15
117.84	300.08	303.16	310.15
117.94	300.07	303.15	310.15
118.04	300.07	303.15	310.15
118.14	300.06	303.14	310.15
118.24	300.06	303.13	310.15
118.34	300.05	303.13	310.15
118.44	300.05	303.12	310.15
118.54	300.04	303.12	310.15
118.64	300.04	303.11	310.15
118.74	300.03	303.11	310.15
118.84	300.02	303.1	310.15
118.94	300.02	303.1	310.15
119.04	300.01	303.09	310.15
119.14	300.01	303.09	310.15
119.24	300	303.08	310.15
119.34	300	303.08	310.15
119.44	299.99	303.07	310.15
119.54	299.99	303.06	310.15
119.64	299.98	303.06	310.15
119.74	299.98	303.05	310.15
119.84	299.97	303.05	310.15
119.94	299.97	303.04	310.15
120.04	299.96	303.04	310.15
120.14	299.95	303.03	310.15
120.24	299.95	303.03	310.15
120.34	299.94	303.02	310.15
120.44	299.94	303.02	310.15
120.54	299.93	303.01	310.15
120.64	299.93	303.01	310.15
120.74	299.92	303	310.15
120.84	299.92	302.99	310.15
120.94	299.91	302.99	310.15
121.04	299.91	302.98	310.15
121.14	299.9	302.98	310.15
121.24	299.9	302.97	310.15
121.34	299.89	302.97	310.15
121.44	299.89	302.96	310.15
121.54	299.88	302.96	310.15
121.64	299.88	302.95	310.15
121.74	299.87	302.95	310.15
121.84	299.86	302.94	310.15
121.94	299.86	302.94	310.15
122.04	299.85	302.93	310.15
122.14	299.85	302.93	310.15
122.24	299.84	302.92	310.15
122.34	299.84	302.91	310.15
122.44	299.83	302.91	310.15
122.54	299.83	302.9	310.15
122.64	299.82	302.9	310.15
122.74	299.82	302.89	310.15
122.84	299.81	302.89	310.15
122.94	299.81	302.88	310.15
123.04	299.8	302.88	310.15
123.14	299.8	302.87	310.15
123.24	299.79	302.87	310.15
123.34	299.79	302.86	310.15
123.44	299.78	302.86	310.15
123.54	299.78	302.85	310.15
123.64	299.77	302.85	310.15
123.74	299.76	302.84	310.15
123.84	299.76	302.84	310.15
123.94	299.75	302.83	310.15
124.04	299.75	302.83	310.15
124.14	299.74	302.82	310.15
124.24	299.74	302.81	310.15
124.34	299.73	302.81	310.15
124.44	299.73	302.8	310.15
124.54	299.72	302.8	310.15
124.64	299.72	302.79	310.15
124.74	299.71	302.79	310.15
124.84	299.71	302.78	310.15
124.94	299.7	302.78	310.15
125.04	299.7	302.77	310.15
125.14	299.69	302.77	310.15
125.24	299.69	302.76	310.15
125.34	299.68	302.76	310.15
125.44	299.68	302.75	310.15
125.54	299.67	302.75	310.15
125.64	299.67	302.74	310.15
125.74	299.66	302.74	310.15
125.84	299.66	302.73	310.15
125.94	299.65	302.73	310.15
126.04	299.64	302.72	310.15
126.14	299.64	302.72	310.15
126.24	299.63	302.71	310.15
126.34	299.63	302.7	310.15
126.44	299.62	302.7	310.15
126.54	299.62	302.69	310.15
126.64	299.61	302.69	310.15
126.74	299.61	302.68	310.15
126.84	299.6	302.68	310.15
126.94	299.6	302.67	310.15
127.04	299.59	302.67	310.15
127.14	299.59	302.66	310.15
127.24	299.58	302.66	310.15
127.34	299.58	302.65	310.15
127.44	299.57	302.65	310.15
127.54	299.57	302.64	310.15
127.64	299.56	302.64	310.15
127.74	299.56	302.63	310.15
127.84	299.55	302.63	310.15
127.94	299.55	302.62	310.15
128.04	299.54	302.62	310.15
128.14	299.54	302.61	310.15
128.24	299.53	302.61	310.15
128.34	299.53	302.6	310.15
128.44	299.52	302.6	310.15
128.54	299.52	302.59	310.15
128.64	299.51	302.59	310.15
128.74	299.51	302.58	310.15
128.84	299.5	302.58	310.15
128.94	299.5	302.57	310.15
129.04	299.49	302.57	310.15
129.14	299.49	302.56	310.15
129.24	299.48	302.56	310.15
129.34	299.48	302.55	310.15
129.44	299.47	302.54	310.15
129.54	299.47	302.54	310.15
129.64	299.46	302.53	310.15
129.74	299.46	302.53	310.15
129.84	299.45	302.52	310.15
129.94	299.45	302.52	310.15
130.04	299.44	302.51	310.15
130.14	299.44	302.51	310.15
130.24	299.43	302.5	310.15
130.34	299.43	302.5	310.15
130.44	299.42	302.49	310.15
130.54	299.41	302.49	310.15
130.64	299.41	302.48	310.15
130.74	299.4	302.48	310.15
130.84	299.4	302.47	310.15
130.94	299.39	302.47	310.15
131.04	299.39	302.46	310.15
131.14	299.38	302.46	310.15
131.24	299.38	302.45	310.15
131.34	299.37	302.45	310.15
131.44	299.37	302.44	310.15
131.54	299.36	302.44	310.15
131.64	299.36	302.43	310.15
131.74	299.35	302.43	310.15
131.84	299.35	302.42	310.15
131.94	299.34	302.42	310.15
132.04	299.34	302.41	310.15
132.14	299.33	302.41	310.15
132.24	299.33	302.4	310.15
132.34	299.32	302.4	310.15
132.44	299.32	302.39	310.15
132.54	299.31	302.39	310.15
132.64	299.31	302.38	310.15
132.74	299.3	302.38	310.15
132.84	299.3	302.37	310.15
132.94	299.29	302.37	310.15
133.04	299.29	302.36	310.15
133.14	299.28	302.36	310.15
133.24	299.28	302.35	310.15
133.34	299.27	302.35	310.15
133.44	299.27	302.34	310.15
133.54	299.26	302.34	310.15
133.64	299.26	302.33	310.15
133.74	299.25	302.33	310.15
133.84	299.25	302.32	310.15
133.94	299.24	302.32	310.15
134.04	299.24	302.31	310.15
134.14	299.23	302.31	310.15
134.24	299.23	302.3	310.15
134.34	299.22	302.3	310.15
134.44	299.22	302.29	310.15
134.54	299.22	302.29	310.15
134.64	299.21	302.28	310.15
134.74	299.21	302.28	310.15
134.84	299.2	302.27	310.15
134.94	299.2	302.27	310.15
135.04	299.19	302.26	310.15
135.14	299.19	302.26	310.15
135.24	299.18	302.25	310.15
135.34	299.18	302.25	310.15
135.44	299.17	302.24	310.15
135.54	299.17	302.24	310.15
135.64	299.16	302.23	310.15
135.74	299.16	302.23	310.15
135.84	299.15	302.22	310.15
135.94	299.15	302.22	310.15
136.04	299.14	302.21	310.15
136.14	299.14	302.21	310.15
136.24	299.13	302.2	310.15
136.34	299.13	302.2	310.15
136.44	299.12	302.19	310.15
136.54	299.12	302.19	310.15
136.64	299.11	302.18	310.15
136.74	299.11	302.18	310.15
136.84	299.1	302.17	310.15
136.94	299.1	302.17	310.15
137.04	299.09	302.16	310.15
137.14	299.09	302.16	310.15
137.24	299.08	302.15	310.15
137.34	299.08	302.15	310.15
137.44	299.07	302.14	310.15
137.54	299.07	302.14	310.15
137.64	299.06	302.13	310.15
137.74	299.06	302.13	310.15
137.84	299.05	302.12	310.15
137.94	299.05	302.12	310.15
138.04	299.04	302.11	310.15
138.14	299.04	302.11	310.15
138.24	299.03	302.1	310.15
138.34	299.03	302.1	310.15
138.44	299.02	302.09	310.15
138.54	299.02	302.09	310.15
138.64	299.01	302.08	310.15
138.74	299.01	302.08	310.15
138.84	299	302.07	310.15
138.94	299	302.07	310.15
139.04	298.99	302.06	310.15
139.14	298.99	302.06	310.15
139.24	298.99	302.05	310.15
139.34	298.98	302.05	310.15
139.44	298.98	302.04	310.15
139.54	298.97	302.04	310.15
139.64	298.97	302.03	310.15
139.74	298.96	302.03	310.15
139.84	298.96	302.02	310.15
139.94	298.95	302.02	310.15
140.04	298.95	302.01	310.15
140.14	298.94	302.01	310.15
140.24	298.94	302	310.15
140.34	298.93	302	310.15
140.44	298.93	301.99	310.15
140.54	298.92	301.99	310.15
140.64	298.92	301.99	310.15
140.74	298.91	301.98	310.15
140.84	298.91	301.98	310.15
140.94	298.9	301.97	310.15
141.04	298.9	301.97	310.15
141.14	298.89	301.96	310.15
141.24	298.89	301.96	310.15
141.34	298.88	301.95	310.15
141.44	298.88	301.95	310.15
141.54	298.87	301.94	310.15
141.64	298.87	301.94	310.15
141.74	298.87	301.93	310.15
141.84	298.86	301.93	310.15
141.94	298.86	301.92	310.15
142.04	298.85	301.92	310.15
142.14	298.85	301.91	310.15
142.24	298.84	301.91	310.15
142.34	298.84	301.9	310.15
142.44	298.83	301.9	310.15
142.54	298.83	301.89	310.15
142.64	298.82	301.89	310.15
142.74	298.82	301.88	310.15
142.84	298.81	301.88	310.15
142.94	298.81	301.87	310.15
143.04	298.8	301.87	310.15
143.14	298.8	301.86	310.15
143.24	298.79	301.86	310.15
143.34	298.79	301.85	310.15
143.44	298.78	301.85	310.15
143.54	298.78	301.84	310.15
143.64	298.78	301.84	310.15
143.74	298.77	301.83	310.15
143.84	298.77	301.83	310.15
143.94	298.76	301.83	310.15
144.04	298.76	301.82	310.15
144.14	298.75	301.82	310.15
144.24	298.75	301.81	310.15
144.34	298.74	301.81	310.15
144.44	298.74	301.8	310.15
144.54	298.73	301.8	310.15
144.64	298.73	301.79	310.15
144.74	298.72	301.79	310.15
144.84	298.72	301.78	310.15
144.94	298.71	301.78	310.15
145.04	298.71	301.77	310.15
145.14	298.7	301.77	310.15
145.24	298.7	301.76	310.15
145.34	298.7	301.76	310.15
145.44	298.69	301.75	310.15
145.54	298.69	301.75	310.15
145.64	298.68	301.74	310.15
145.74	298.68	301.74	310.15
145.84	298.67	301.73	310.15
145.94	298.67	301.73	310.15
146.04	298.66	301.73	310.15
146.14	298.66	301.72	310.15
146.24	298.65	301.72	310.15
146.34	298.65	301.71	310.15
146.44	298.64	301.71	310.15
146.54	298.64	301.7	310.15
146.64	298.63	301.7	310.15
146.74	298.63	301.69	310.15
146.84	298.63	301.69	310.15
146.94	298.62	301.68	310.15
147.04	298.62	301.68	310.15
147.14	298.61	301.67	310.15
147.24	298.61	301.67	310.15
147.34	298.6	301.66	310.15
147.44	298.6	301.66	310.15
147.54	298.59	301.65	310.15
147.64	298.59	301.65	310.15
147.74	298.58	301.64	310.15
147.84	298.58	301.64	310.15
147.94	298.57	301.63	310.15
148.04	298.57	301.63	310.15
148.14	298.56	301.63	310.15
148.24	298.56	301.62	310.15
148.34	298.56	301.62	310.15
148.44	298.55	301.61	310.15
148.54	298.55	301.61	310.15
148.64	298.54	301.6	310.15
148.74	298.54	301.6	310.15
148.84	298.53	301.59	310.15
148.94	298.53	301.59	310.15
149.04	298.52	301.58	310.15
149.14	298.52	301.58	310.15
149.24	298.51	301.57	310.15
149.34	298.51	301.57	310.15
149.44	298.5	301.56	310.15
149.54	298.5	301.56	310.15
149.64	298.5	301.56	310.15
149.74	298.49	301.55	310.15
149.84	298.49	301.55	310.15
149.94	298.48	301.54	310.15
150.04	298.48	301.54	310.15
150.14	298.47	301.53	310.15
150.24	298.47	301.53	310.15
150.34	298.46	301.52	310.15
150.44	298.46	301.52	310.15
150.54	298.45	301.51	310.15
150.64	298.45	301.51	310.15
150.74	298.45	301.5	310.15
150.84	298.44	301.5	310.15
150.94	298.44	301.49	310.15
151.04	298.43	301.49	310.15
151.14	298.43	301.49	310.15
151.24	298.42	301.48	310.15
151.34	298.42	301.48	310.15
151.44	298.41	301.47	310.15
151.54	298.41	301.47	310.15
151.64	298.4	301.46	310.15
151.74	298.4	301.46	310.15
151.84	298.4	301.45	310.15
151.94	298.39	301.45	310.15
152.04	298.39	301.44	310.15
152.14	298.38	301.44	310.15
152.24	298.38	301.43	310.15
152.34	298.37	301.43	310.15
152.44	298.37	301.42	310.15
152.54	298.36	301.42	310.15
152.64	298.36	301.42	310.15
152.74	298.35	301.41	310.15
152.84	298.35	301.41	310.15
152.94	298.35	301.4	310.15
153.04	298.34	301.4	310.15
153.14	298.34	301.39	310.15
153.24	298.33	301.39	310.15
153.34	298.33	301.38	310.15
153.44	298.32	301.38	310.15
153.54	298.32	301.37	310.15
153.64	298.31	301.37	310.15
153.74	298.31	301.36	310.15
153.84	298.31	301.36	310.15
153.94	298.3	301.36	310.15
154.04	298.3	301.35	310.15
154.14	298.29	301.35	310.15
154.24	298.29	301.34	310.15
154.34	298.28	301.34	310.15
154.44	298.28	301.33	310.15
154.54	298.27	301.33	310.15
154.64	298.27	301.32	310.15
154.74	298.26	301.32	310.15
154.84	298.26	301.31	310.15
154.94	298.26	301.31	310.15
155.04	298.25	301.31	310.15
155.14	298.25	301.3	310.15
155.24	298.24	301.3	310.15
155.34	298.24	301.29	310.15
155.44	298.23	301.29	310.15
155.54	298.23	301.28	310.15
155.64	298.22	301.28	310.15
155.74	298.22	301.27	310.15
155.84	298.22	301.27	310.15
155.94	298.21	301.26	310.15
156.04	298.21	301.26	310.15
156.14	298.2	301.25	310.15
156.24	298.2	301.25	310.15
156.34	298.19	301.25	310.15
156.44	298.19	301.24	310.15
156.54	298.18	301.24	310.15
156.64	298.18	301.23	310.15
156.74	298.18	301.23	310.15
156.84	298.17	301.22	310.15
156.94	298.17	301.22	310.15
157.04	298.16	301.21	310.15
157.14	298.16	301.21	310.15
157.24	298.15	301.2	310.15
157.34	298.15	301.2	310.15
157.44	298.14	301.2	310.15
157.54	298.14	301.19	310.15
157.64	298.14	301.19	310.15
157.74	298.13	301.18	310.15
157.84	298.13	301.18	310.15
157.94	298.12	301.17	310.15
158.04	298.12	301.17	310.15
158.14	298.11	301.16	310.15
158.24	298.11	301.16	310.15
158.34	298.1	301.16	310.15
158.44	298.1	301.15	310.15
158.54	298.1	301.15	310.15
158.64	298.09	301.14	310.15
158.74	298.09	301.14	310.15
158.84	298.08	301.13	310.15
158.94	298.08	301.13	310.15
159.04	298.07	301.12	310.15
159.14	298.07	301.12	310.15
159.24	298.07	301.11	310.15
159.34	298.06	301.11	310.15
159.44	298.06	301.11	310.15
159.54	298.05	301.1	310.15
159.64	298.05	301.1	310.15
159.74	298.04	301.09	310.15
159.84	298.04	301.09	310.15
159.94	298.03	301.08	310.15
160.04	298.03	301.08	310.15
160.14	298.03	301.07	310.15
160.24	298.02	301.07	310.15
160.34	298.02	301.07	310.15
160.44	298.01	301.06	310.15
160.54	298.01	301.06	310.15
160.64	298	301.05	310.15
160.74	298	301.05	310.15
160.84	298	301.04	310.15
160.94	297.99	301.04	310.15
161.04	297.99	301.03	310.15
161.14	297.98	301.03	310.15
161.24	297.98	301.03	310.15
161.34	297.97	301.02	310.15
161.44	297.97	301.02	310.15
161.54	297.97	301.01	310.15
161.64	297.96	301.01	310.15
161.74	297.96	301	310.15
161.84	297.95	301	310.15
161.94	297.95	300.99	310.15
162.04	297.94	300.99	310.15
162.14	297.94	300.99	310.15
162.24	297.93	300.98	310.15
162.34	297.93	300.98	310.15
162.44	297.93	300.97	310.15
162.54	297.92	300.97	310.15
162.64	297.92	300.96	310.15
162.74	297.91	300.96	310.15
162.84	297.91	300.95	310.15
162.94	297.9	300.95	310.15
163.04	297.9	300.95	310.15
163.14	297.9	300.94	310.15
163.24	297.89	300.94	310.15
163.34	297.89	300.93	310.15
163.44	297.88	300.93	310.15
163.54	297.88	300.92	310.15
163.64	297.87	300.92	310.15
163.74	297.87	300.91	310.15
163.84	297.87	300.91	310.15
163.94	297.86	300.91	310.15
164.04	297.86	300.9	310.15
164.14	297.85	300.9	310.15
164.24	297.85	300.89	310.15
164.34	297.84	300.89	310.15
164.44	297.84	300.88	310.15
164.54	297.84	300.88	310.15
164.64	297.83	300.87	310.15
164.74	297.83	300.87	310.15
164.84	297.82	300.87	310.15
164.94	297.82	300.86	310.15
165.04	297.81	300.86	310.15
165.14	297.81	300.85	310.15
165.24	297.81	300.85	310.15
165.34	297.8	300.84	310.15
165.44	297.8	300.84	310.15
165.54	297.79	300.84	310.15
165.64	297.79	300.83	310.15
165.74	297.78	300.83	310.15
165.84	297.78	300.82	310.15
165.94	297.78	300.82	310.15
166.04	297.77	300.81	310.15
166.14	297.77	300.81	310.15
166.24	297.76	300.8	310.15
166.34	297.76	300.8	310.15
166.44	297.76	300.8	310.15
166.54	297.75	300.79	310.15
166.64	297.75	300.79	310.15
166.74	297.74	300.78	310.15
166.84	297.74	300.78	310.15
166.94	297.73	300.77	310.15
167.04	297.73	300.77	310.15
167.14	297.73	300.77	310.15
167.24	297.72	300.76	310.15
167.34	297.72	300.76	310.15
167.44	297.71	300.75	310.15
167.54	297.71	300.75	310.15
167.64	297.7	300.74	310.15
167.74	297.7	300.74	310.15
167.84	297.7	300.74	310.15
167.94	297.69	300.73	310.15
168.04	297.69	300.73	310.15
168.14	297.68	300.72	310.15
168.24	297.68	300.72	310.15
168.34	297.68	300.71	310.15
168.44	297.67	300.71	310.15
168.54	297.67	300.7	310.15
168.64	297.66	300.7	310.15
168.74	297.66	300.7	310.15
168.84	297.65	300.69	310.15
168.94	297.65	300.69	310.15
169.04	297.65	300.68	310.15
169.14	297.64	300.68	310.15
169.24	297.64	300.67	310.15
169.34	297.63	300.67	310.15
169.44	297.63	300.67	310.15
169.54	297.62	300.66	310.15
169.64	297.62	300.66	310.15
169.74	297.62	300.65	310.15
169.84	297.61	300.65	310.15
169.94	297.61	300.64	310.15
170.04	297.6	300.64	310.15
170.14	297.6	300.64	310.15
170.24	297.6	300.63	310.15
170.34	297.59	300.63	310.15
170.44	297.59	300.62	310.15
170.54	297.58	300.62	310.15
170.64	297.58	300.61	310.15
170.74	297.57	300.61	310.15
170.84	297.57	300.61	310.15
170.94	297.57	300.6	310.15
171.04	297.56	300.6	310.15
171.14	297.56	300.59	310.15
171.24	297.55	300.59	310.15
171.34	297.55	300.58	310.15
171.44	297.55	300.58	310.15
171.54	297.54	300.58	310.15
171.64	297.54	300.57	310.15
171.74	297.53	300.57	310.15
171.84	297.53	300.56	310.15
171.94	297.53	300.56	310.15
172.04	297.52	300.55	310.15
172.14	297.52	300.55	310.15
172.24	297.51	300.55	310.15
172.34	297.51	300.54	310.15
172.44	297.5	300.54	310.15
172.54	297.5	300.53	310.15
172.64	297.5	300.53	310.15
172.74	297.49	300.52	310.15
172.84	297.49	300.52	310.15
172.94	297.48	300.52	310.15
173.04	297.48	300.51	310.15
173.14	297.48	300.51	310.15
173.24	297.47	300.5	310.15
173.34	297.47	300.5	310.15
173.44	297.46	300.5	310.15
173.54	297.46	300.49	310.15
173.64	297.46	300.49	310.15
173.74	297.45	300.48	310.15
173.84	297.45	300.48	310.15
173.94	297.44	300.47	310.15
174.04	297.44	300.47	310.15
174.14	297.43	300.47	310.15
174.24	297.43	300.46	310.15
